cct_type,cct_element,f_bus,t_bus,f_bus_x,f_bus_y,t_bus_x,t_bus_y,linestring,slijnem_b,slijnem_f,slijnem_b_p,slijnem_f_p,slijnem_b_m,slijnem_f_m,slijnem_b_r,slijnem_f_r
branch,line_3060_to_3151_1_cp,573,1446,0.022,10.336,-0.108,10.614,"LINESTRING(0.022 10.336, -0.108 10.614)",14.464074604488342,14.686222641962877,18.06887429086852,16.347633138935738,12.015232798613761,12.278887872621613,17.902078049824873,16.244717028833833
branch,line_4177_to_4184_1_cp,1046,382,-4.27,-2.654,-4.274,-2.868,"LINESTRING(-4.27 -2.654, -4.274 -2.868)",18.42862051717468,18.61449687926772,22.539889781663767,24.16594447704219,15.825073939688666,15.374951038533638,22.864977787495043,24.756460323963772
branch,xf_4220_4074_4498_3_3winding_transformer_br2,1498,297,-1.842,-5.706,-1.842,-5.706,"LINESTRING(-1.842 -5.706, -1.842 -5.706)",2.279724960769781,2.279428476763603,2.280583706635451,2.2009715455663037,2.217755783399662,2.262053161218457,2.2826577767191307,2.28458314429873
branch,line_2111_to_2112_1_pi,301,1591,0.898,-8.196,1.08,-8.214,"LINESTRING(0.898 -8.196, 1.08 -8.214)",8.542382001618625,8.538706759557234,10.268256142818561,10.266158461794971,7.253034860090188,7.250649767457667,10.267491193934863,10.263194989088776
branch,line_2303_to_2304_2_pi,948,1359,-0.808,-5.786,-0.776,-5.708,"LINESTRING(-0.808 -5.786, -0.776 -5.708)",20.90898559654512,20.909840982241786,25.496000361428585,25.55775719672469,17.607730695746067,17.61083051961734,25.48834923414213,25.47890187211171
branch,line_3129_to_3467_1_cp,1731,1677,-2.414,6.184,-2.26,6.364,"LINESTRING(-2.414 6.184, -2.26 6.364)",10.316578952862333,10.321842797488314,12.425733923903845,12.428087577143915,8.746624650644359,8.752680489073851,12.424166623867459,12.432055783929535
branch,xf_4246_to_4426_2_2winding_transformer,907,700,-3.992,-7.1,-4.04,-7.306,"LINESTRING(-3.992 -7.1, -4.04 -7.306)",5.173514782658074,5.173514805465125,6.20861942121469,6.208788036158815,4.397358977428438,4.397358788453326,6.208619421215743,6.208798346137758
branch,xf_4220_4074_4499_5_3winding_transformer_br2,1498,1403,-1.842,-5.706,-1.796,-5.652,"LINESTRING(-1.842 -5.706, -1.796 -5.652)",10.082903570094379,10.083980823790208,12.143604297356154,12.14222331968869,8.546166442841459,8.553358868224286,12.143436860481213,12.141022764405038
branch,line_1113_to_1151_1_cp,749,1979,2.526,-4.128,2.26,-3.734,"LINESTRING(2.526 -4.128, 2.26 -3.734)",9.405091259477746,9.388911325226367,11.322443677223081,11.296224862548902,7.976226704070494,7.966065224406303,11.328567694895789,11.29069769440708
branch,line_1221_to_1316_1_cp,672,472,2.474,-0.89,2.718,-1.076,"LINESTRING(2.474 -0.89, 2.718 -1.076)",6.3282860863860755,6.333537631822031,7.60409408381738,7.604420676210405,5.373729051574709,5.377640562216226,7.604296686963869,7.603788856722062
branch,line_3021_to_3475_2_cp,1981,1135,-2.592,8.312,-2.354,8.09,"LINESTRING(-2.592 8.312, -2.354 8.09)",17.505501401940858,8.146159120087573,18.305859517150715,9.172393889401535,14.578167252997499,8.065932660428745,18.30585945145576,4.769634841081243
branch,xf_3009_to_3011_2_2winding_transformer,1110,1988,-2.626,8.136,-2.792,8.144,"LINESTRING(-2.626 8.136, -2.792 8.144)",17.018541894868566,16.963575926490076,20.120464519728866,20.02578630584752,14.730633269163249,14.748845881505563,20.07685814222641,20.02578632651482
branch,xf_2168_to_2274_2_2winding_transformer,336,950,1.708,-7.294,1.72,-7.482,"LINESTRING(1.708 -7.294, 1.72 -7.482)",1.487519219081217,1.538074105454337,1.461446184563001,1.472856722540455,1.565476344477105,1.5635161467350505,1.4658964147113203,1.4728075204588398
branch,xf_3369_to_3370_1_2winding_transformer,1326,817,-1.024,8.634,-1.016,8.774,"LINESTRING(-1.024 8.634, -1.016 8.774)",24.085406386336995,24.138956969059734,31.4447533336207,33.523454764636,20.250005641749024,20.41287376252691,30.718122232752986,33.86302270056182
branch,xf_1495_to_1653_3_2winding_transformer,1059,190,0.626,0.768,0.006,0.902,"LINESTRING(0.626 0.768, 0.006 0.902)",0.0,1.0212015100160069e-19,0.0,0.0,0.0,5.2816482075554114e-20,0.0,1.749379692915546e-27
branch,xf_3583_to_3633_2_2winding_transformer,88,1389,-1.886,5.316,-2.294,5.012,"LINESTRING(-1.886 5.316, -2.294 5.012)",23.379824433712276,23.374538506771657,28.33573081096217,28.35870846561263,19.71955157246924,19.71708349448899,28.3385483105835,28.374094725426257
branch,line_5103_to_5104_1_cp,1813,1149,1.592,-12.706,1.49,-12.858,"LINESTRING(1.592 -14.706, 1.49 -14.858)",8.80988226805373,8.808232322698267,10.275893037427501,10.158144075793984,7.677500603710283,7.408945236297612,10.147517980513737,9.870247900625886
branch,xf_2146_to_2249_7_2winding_transformer,614,1098,0.928,-7.672,0.944,-7.864,"LINESTRING(0.928 -7.672, 0.944 -7.864)",13.355124697131027,13.632970978996752,16.058301789954278,16.292501744383923,11.336123511926504,11.553695606825904,16.09439529347193,16.385191847181837
branch,xf_4292_to_4438_6_2winding_transformer,994,72,-4.268,-6.162,-4.382,-6.298,"LINESTRING(-4.268 -6.162, -4.382 -6.298)",16.606794922619606,16.606584407347036,20.036474837870752,20.03680999661852,14.066629724146749,14.066519529671462,20.031705225619234,20.03801921545353
branch,xf_2169_to_2275_3_2winding_transformer,1168,1337,1.258,-5.904,1.274,-6.052,"LINESTRING(1.258 -5.904, 1.274 -6.052)",25.211485001668986,5.953140666510113,25.009986782761334,7.3710849762999935,25.36070821804334,6.446980368451771,16.8992155580787,4.624617893755866
branch,line_1594_to_1595_1_cp,116,242,5.442,5.378,5.73,5.496,"LINESTRING(5.442 5.378, 5.73 5.496)",20.514967970847366,20.383524688273667,28.20678819397098,28.49047586149934,15.742619531067742,15.733608262903745,28.156086303383226,29.108541114836743
branch,xf_4126_to_4127_1_2winding_transformer,1240,720,-5.188,-1.88,-5.308,-1.788,"LINESTRING(-5.188 -1.88, -5.308 -1.788)",10.04331484847277,10.04278047708297,12.067059149274103,12.062782682761869,8.53181535421414,8.531815650588229,12.065286333700682,12.071665482286772
branch,xf_4163_to_4107_1_2winding_transformer,384,1551,-6.082,-3.17,-5.588,-3.294,"LINESTRING(-6.082 -3.17, -5.588 -3.294)",15.887879440170213,15.887794024472976,19.066179756213376,19.066095605130315,13.504155048338454,13.504068670242605,19.066179756218784,19.06609560538287
branch,line_2255_to_2261_4_cp,1270,1377,2.64,-8.704,2.736,-8.62,"LINESTRING(2.64 -8.704, 2.736 -8.62)",15.734628745589841,15.736962069566484,19.085304981617035,19.34759849961675,13.218085001093547,13.222913519692007,19.12927650842473,19.242802377856698
branch,line_2119_to_2148_1_cp_merged_with_xf_2119_to_2014_1_2winding_transformer,634,1347,1.91,-6.022,1.844,-6.22,"LINESTRING(1.91 -6.022, 1.844 -6.22)",47.80063100286156,36.60452420854604,62.473949386828174,42.22419387177447,48.00724863302693,30.509771230126287,47.009457122611465,63.61705259701551
branch,xf_2077_to_2348_4_2winding_transformer,1280,1480,-0.818,-6.568,-0.874,-6.698,"LINESTRING(-0.818 -6.568, -0.874 -6.698)",5.132341563673302,5.132284005063756,6.591243043279185,7.391122677387004,4.0973874023022345,4.097229222778849,6.759190442285329,8.348774017130088
branch,line_4032_to_4371_1_cp,698,834,-4.738,-2.754,-4.642,-2.84,"LINESTRING(-4.738 -2.754, -4.642 -2.84)",6.035054610015264,6.182934067307589,9.127825458176856,22.064060836339976,6.176139667527707,5.005969447001388,9.097292653743546,23.94717256048215
branch,xf_4163_to_4349_3_2winding_transformer,384,1779,-6.082,-3.17,-6.076,-3.088,"LINESTRING(-6.082 -3.17, -6.076 -3.088)",6.771110665789289,6.073228299651115,7.9283012224634515,6.823561335758592,6.155650828617866,5.579550158478949,7.828859654547489,6.487993807187867
branch,xf_4185_to_4229_1_2winding_transformer,315,860,-4.264,-1.972,-4.286,-1.792,"LINESTRING(-4.264 -1.972, -4.286 -1.792)",21.243597105043495,32.55697216326345,35.07645182827809,36.03348742500557,13.987737952469157,16.903166821291098,35.14275991764021,35.84069369958821
branch,line_1183_to_1424_1_cp,169,1051,1.64,2.588,1.462,2.694,"LINESTRING(1.64 2.588, 1.462 2.694)",0.32805509415892814,0.3280467534419311,0.3937126522470666,0.39370781751757683,0.27882530650477155,0.2788200391888337,0.39371072561564396,0.39370102032785426
branch,xf_1106_1167_1537_4_3winding_transformer_br3,664,355,1.83,-4.518,1.926,-4.258,"LINESTRING(1.83 -4.518, 1.926 -4.258)",13.238787962589846,11.628651228305868,14.042588662349518,12.026862168484312,12.916582075601971,12.027036053211473,13.890695178833607,11.62549063928049
branch,line_1107_to_1111_1_cp,1364,269,0.096,0.0,0.456,0.428,"LINESTRING(0.096 0.0, 0.456 0.428)",7.256687377691409,7.262165358792756,8.71819920804146,8.719594149208568,6.162523148398975,6.166048430177532,8.718937074955715,8.716474845456432
branch,line_3589_to_3601_1_cp,340,1208,-1.488,5.67,-1.494,5.948,"LINESTRING(-1.488 5.67, -1.494 5.948)",21.68919774747463,21.68919774857677,26.026901635380785,26.026895514138065,18.43587751388305,18.435877391430296,26.026903824169462,26.026896836943685
branch,line_3158_to_3613_2_cp,1840,1696,0.614,7.126,0.838,7.112,"LINESTRING(0.614 7.126, 0.838 7.112)",6.604530264135609,6.6061008037999605,7.937159609375642,7.937930233925207,5.608048210563947,5.609818765308409,7.936779920137906,7.939085261446166
branch,xf_3352_to_3353_1_2winding_transformer_merged_with_line_3352_to_3385_1_cp,772,1144,-0.772,5.002,-0.992,5.218,"LINESTRING(-0.772 5.002, -0.992 5.218)",5.214194496792007,5.213299063862366,6.260613750120206,6.260804577441896,4.4290395613420666,4.429002756871158,6.260615951909116,6.260921863608222
branch,xf_1217_to_1606_2_2winding_transformer,1851,462,0.866,-5.882,0.52,-6.066,"LINESTRING(0.866 -5.882, 0.52 -6.066)",21.02027553942608,18.54169777663201,23.44816561013908,30.662222264761564,19.341276596117012,16.833470215543972,21.814845431793994,30.906313916223926
branch,line_1292_to_1297_1_cp,957,1900,1.726,-4.33,1.674,-4.416,"LINESTRING(1.726 -4.33, 1.674 -4.416)",79.05592692455325,79.20920090065924,97.70327139171611,97.93231758951954,65.8839751827186,66.22304184296091,97.84266873317995,98.5144732171373
branch,line_3300_to_3618_1_cp,1369,1334,2.684,8.912,2.516,8.788,"LINESTRING(2.684 8.912, 2.516 8.788)",12.874171526174408,12.87498505626076,15.666254760824955,15.197407299745045,10.859648074226198,10.84831498158904,15.668620197963445,15.20467844940015
branch,xf_4317_to_4474_1_2winding_transformer,1978,1392,-3.288,-5.814,-3.308,-5.988,"LINESTRING(-3.288 -5.814, -3.308 -5.988)",11.789750273515288,12.311330766745758,17.57130475041731,18.042884413250114,9.452459065504874,9.81797966802705,15.351583805106566,19.07149624744779
branch,xf_4339_to_4486_2_2winding_transformer,875,121,-3.514,-5.466,-3.568,-5.608,"LINESTRING(-3.514 -5.466, -3.568 -5.608)",18.92833134388056,18.912368943893824,22.8962033100192,22.891842533271976,15.999510536402306,15.991360781944215,22.889382996518055,22.874859067445634
branch,line_3573_to_3598_1_cp,296,1492,-0.628,8.776,-1.428,8.966,"LINESTRING(-0.628 8.776, -1.428 8.966)",52.32902788439348,52.33420646199504,52.32522977246417,39.92758478122991,52.34008617705316,52.33738563857951,52.33054556315317,9.147602541477958
branch,xf_4245_to_4425_2_2winding_transformer,1695,1360,-3.826,-7.61,-3.838,-7.824,"LINESTRING(-3.826 -7.61, -3.838 -7.824)",39.95132114004623,28.148765316068175,39.85922518479922,39.735071330853025,23.464253119873664,28.669772649846127,39.825841267054315,39.80204806889311
branch,line_5141_to_5143_1_cp,804,5,2.12,-11.318,2.016,-11.224,"LINESTRING(2.12 -13.318, 2.016 -13.224)",23.819192630542396,36.496051735537584,38.51090692372474,20.555552373084407,15.68362558854873,18.951898585706864,38.58682887418106,20.12766367667358
branch,line_3142_to_3310_1_cp,886,198,-2.144,13.746,-2.022,14.056,"LINESTRING(-2.144 13.746, -2.022 14.056)",7.404621515907713,7.4051840371391435,9.107945874177972,8.872492000533313,6.326905373950222,6.327946577839261,9.038609387862934,9.381943611936522
branch,xf_2172_to_2278_4_2winding_transformer,1883,1629,1.874,-7.48,2.102,-7.88,"LINESTRING(1.874 -7.48, 2.102 -7.88)",12.294407881572553,12.294407872847044,14.75328954829169,14.753289515539455,10.450246632067048,10.450246620203247,14.753289547661053,14.753289516565928
branch,line_1166_to_1472_1_cp,1530,1620,2.146,-1.456,2.29,-1.646,"LINESTRING(2.146 -1.456, 2.29 -1.646)",18.061085137174842,18.075092500617547,21.804731178101775,21.81190603607408,15.289305362505083,15.3047966451594,21.80022679341229,21.82319332957947
branch,line_4279_to_4294_1_cp,18,1300,-4.166,-4.882,-3.768,-4.724,"LINESTRING(-4.166 -4.882, -3.768 -4.724)",0.0,0.0,0.0,0.0,0.0,1.3978013986220419e-19,0.0,0.0
branch,xf_4022_to_4367_6_2winding_transformer,464,1959,-6.064,-2.448,-5.926,-2.536,"LINESTRING(-6.064 -2.448, -5.926 -2.536)",6.064999587086683,6.065503231974001,7.275172543650181,7.276174234259142,5.158494611757883,5.1585001444847345,7.275495449390343,7.275571788444248
branch,xf_3158_to_3440_3_2winding_transformer,1840,482,0.614,7.126,0.676,7.264,"LINESTRING(0.614 7.126, 0.676 7.264)",1.0120106539492606,1.0118475957421167,1.0123869384164645,0.9634655170549874,0.9733567323356703,0.9996806788045064,1.013308592047721,1.0141623093207977
branch,xf_4222_to_4398_2_2winding_transformer,1569,1340,-7.002,-3.168,-6.964,-3.216,"LINESTRING(-7.002 -3.168, -6.964 -3.216)",29.657386958331085,25.28621544423155,28.518959776020964,28.083547727226694,30.814524441996856,18.747179911825047,28.256390530873553,29.12898346021712
branch,line_3557_to_3640_3_cp,824,186,-1.666,10.052,-1.14,9.606,"LINESTRING(-1.666 10.052, -1.14 9.606)",7.260640913882041,6.868503079963947,7.266478755210606,0.9519849157017443,7.196820720084982,6.870614690657477,7.018438783734343,0.9485960297131899
branch,line_1138_to_1144_1_cp,1125,243,1.194,0.63,1.358,0.644,"LINESTRING(1.194 0.63, 1.358 0.644)",6.71783331751796,6.718382565247937,8.085666862944061,8.08805978006595,5.69925742721964,5.6992260430663,8.086238598182845,8.090077250115344
branch,xf_5170_to_5119_1_2winding_transformer,44,262,2.062,-11.006,2.146,-11.292,"LINESTRING(2.062 -13.006, 2.146 -13.292)",0.000146469163018213,0.0001464442078097795,0.00014632413521812815,0.0001205145738916608,0.0001410965643370544,0.00014656947031965766,0.00014632413334444698,0.00011581567774412135
branch,xf_1317_to_1586_1_2winding_transformer,1939,304,1.632,-4.18,1.342,-4.594,"LINESTRING(1.632 -4.18, 1.342 -4.594)",6.156696666150941,6.15526892954983,7.400093663708611,7.394471213234708,5.226741426158899,5.226762576149358,7.397989035241373,7.39758430504405
branch,xf_3302_3304_3303_1_3winding_transformer_br3,1729,1072,0.294,6.272,0.294,6.272,"LINESTRING(0.294 6.272, 0.294 6.272)",0.0,0.0,0.0,0.0,0.0,6.003326760821465e-20,0.0,0.0
branch,line_1195_to_1430_1_cp,1391,1165,0.698,1.514,0.486,1.822,"LINESTRING(0.698 1.514, 0.486 1.822)",12.321820857754222,12.321818289463788,15.003405498992445,15.003568978060638,10.370916344613802,10.370912679182744,15.003699000199333,15.002329727432853
branch,xf_2200_2196_2305_2_3winding_transformer_br1,811,1623,-0.554,-5.916,-0.808,-5.786,"LINESTRING(-0.554 -5.916, -0.808 -5.786)",26.24159304903208,25.75234406136781,30.121618621947654,30.176533076483935,22.965961553355697,22.429792167980057,30.39968551514939,29.74476511668904
branch,xf_3302_3304_3303_1_3winding_transformer_br2,43,1072,0.276,6.312,0.294,6.272,"LINESTRING(0.276 6.312, 0.294 6.272)",10.958572038292896,10.958574272752852,13.220046138208192,13.22004562511247,9.277460967328349,9.277462412605626,13.22004613824235,13.220045669921495
branch,line_1369_to_1655_1_cp,1838,937,-0.946,0.898,-1.202,0.946,"LINESTRING(-0.946 0.898, -1.202 0.946)",0.5126554986548696,0.5073100875010274,0.58130037326174,0.5641798188337526,0.458382316427751,0.45980624736190084,0.5745016071465849,0.5641798240892105
branch,line_1164_to_1447_1_cp,205,1895,3.916,4.582,4.068,4.42,"LINESTRING(3.916 4.582, 4.068 4.42)",9.657860908723702,9.71766591180702,11.70586693649653,11.721595297378059,8.142360596791761,8.183179722861404,11.714842110143815,11.686149245072324
branch,xf_2108_to_2298_4_2winding_transformer,1109,1781,0.76,-6.804,0.76,-6.956,"LINESTRING(0.76 -6.804, 0.76 -6.956)",19.236945637385748,8.120159424569742,21.2839413374927,21.761332605038398,17.785237212530564,7.509095354915722,21.783194743121715,21.283476485495818
branch,xf_2227_to_2010_1_2winding_transformer,1799,1210,0.004,-7.694,-0.05,-7.826,"LINESTRING(0.004 -7.694, -0.05 -7.826)",3.215086764761743,4.257551570391733,4.297656941616625,4.403648577511724,2.3964733762206203,3.3290728738162323,3.9050056629894927,5.263686358291598
branch,line_1364_to_1397_1_cp,282,191,1.97,3.476,1.854,3.23,"LINESTRING(1.97 3.476, 1.854 3.23)",0.06032149676485784,0.06135822671225915,0.22773045540900022,15.741406048068093,0.04162906051977919,0.03959160045226841,0.1254203502348494,6.028614384265502
branch,xf_4159_to_4346_1_2winding_transformer,1869,787,-6.992,-3.378,-7.32,-3.392,"LINESTRING(-6.992 -3.378, -7.32 -3.392)",5.833824721142192,5.833993614076482,7.01074495676025,7.010923329403286,4.954032744481856,4.954078912773533,7.010897167313619,7.023640846967502
branch,line_1098_to_1125_1_cp,1299,1890,1.636,-0.59,1.956,-1.476,"LINESTRING(1.636 -0.59, 1.956 -1.476)",4.34337752227548,4.339349216906513,5.211962278028716,5.207725476669396,3.691940691040342,3.6879183236854005,5.211962466498497,5.2077300509799045
branch,line_3211_to_3529_1_cp,1587,99,-2.456,13.878,-2.564,13.708,"LINESTRING(-2.456 13.878, -2.564 13.708)",12.02926140611728,12.170791580294917,14.704712821222735,14.713026018731545,10.069453681607369,10.185377653808468,14.709898052731235,14.69684718616212
branch,xf_1554_to_1582_1_2winding_transformer,1041,428,4.558,3.906,4.76,3.938,"LINESTRING(4.558 3.906, 4.76 3.938)",17.854587517477952,20.596203084527172,36.36817795008988,38.7423148272692,12.817764965459281,14.804653540352813,34.21566534124465,46.30835823942331
branch,line_1354_to_1627_1_cp,187,411,-0.758,0.76,-0.668,0.806,"LINESTRING(-0.758 0.76, -0.668 0.806)",12.656061055085319,12.658645614315187,17.277774823813996,10.615274228730513,9.478562129252817,9.48058166608915,12.62808478988315,8.189598410336888
branch,xf_2125_to_2337_1_2winding_transformer,600,1714,1.008,-6.344,1.026,-6.49,"LINESTRING(1.008 -6.344, 1.026 -6.49)",15.00973647852962,15.00972419518804,18.132695678265883,18.13076363939783,12.698746425034194,12.698740864946725,18.130408848662693,18.130018517968796
branch,line_3557_to_3611_1_cp,824,852,-1.666,10.052,-1.908,9.692,"LINESTRING(-1.666 10.052, -1.908 9.692)",10.101432527320055,10.118174010088206,12.154301463529864,12.155362565661608,8.5696469407566,8.581800299339978,12.154963342957686,12.153299095052846
branch,xf_2122_to_2015_1_2winding_transformer,1747,1793,1.658,-6.554,1.714,-6.662,"LINESTRING(1.658 -6.554, 1.714 -6.662)",12.909280441689786,12.99143522940074,15.649738478001698,15.654789340707051,10.890584972869952,10.95093977847297,15.652888670132281,15.644964099125389
branch,xf_4166_4356_4491_3_3winding_transformer_br3,1687,964,-7.826,-3.534,-7.696,-3.528,"LINESTRING(-7.826 -3.534, -7.696 -3.528)",11.217592671160595,11.217709336091643,13.497071528245694,13.49694989637953,9.516438526122823,9.519628907554766,13.497033669541855,13.496893531249906
